HH Profile_ID,14Q_Scheme,Q01_Income_C,Q02_Occupation,Q03_Position,RQ04_School,Q09_Electricity bill_C,Q10_Nb_Members,Q11_Phone brand,RQ13_Hospital,Q15_Home ownership,Q16_Urban type,RQ17_Residency,Q18_Properties,Q19_Private insurance,Q20_Loan type
1299,Scheme 3,165600000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Không,450000,3,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1300,Scheme 2,156458760,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Không,992000,3,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1301,Scheme 1,216000000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 5,1408000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1303,Scheme 2,318000012,Khác,Không có / Chức vụ khác,Class 7,584000,>4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1305,Scheme 3,155160000,Công chức nhà nước,Nhân viên,Class 7,504000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1306,Scheme 3,262800000,Lao động tự do,Không có / Chức vụ khác,Class 7,231000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay khác
1307,Scheme 3,186000000,Khác,Không có / Chức vụ khác,Không,702000,4,Apple,Class 4,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,Có khoản vay tiêu dùng
1308,Scheme 2,180000000,Kinh doanh có giấy phép,Không có / Chức vụ khác,Class 7,1435000,2,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1309,Scheme 3,84000000,Lao động tự do,Không có / Chức vụ khác,Không,300000,2,Apple,Class 4,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1310,Scheme 2,302149200,Khác,Không có / Chức vụ khác,Class 7,616000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1311,Scheme 1,292896000,Khác,Không có / Chức vụ khác,Class 5,1357000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1312,Scheme 2,264000000,Khác,Không có / Chức vụ khác,Class 6,497000,>4,Apple,Class 3,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1313,Scheme 2,363021936,Khác,Không có / Chức vụ khác,Không,385000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1315,Scheme 3,219752064,Nhân viên văn phòng cho cty vừa và nhỏ,Quản lý cấp trung,Không,417000,3,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1316,Scheme 1,382308000,Công chức nhà nước,Nhân viên,Class 7,460000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1317,Scheme 1,264000000,Lao động tự do,Không có / Chức vụ khác,Class 5,1200000,>4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1318,Scheme 3,194988000,Làm nông,Không có / Chức vụ khác,Không,199000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Có khoản vay khác
1320,Scheme 3,288000000,Làm nông,Không có / Chức vụ khác,Class 7,164000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1321,Scheme 3,90000000,Khác,Không có / Chức vụ khác,Class 7,291000,3,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1322,Scheme 3,228849072,Khác,Nhân viên,Class 7,643000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1323,Scheme 2,123835200,Khác,Không có / Chức vụ khác,Không,1190000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1324,Scheme 3,172920000,Công nhân nhà máy,Nhân viên,Class 7,458000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1325,Scheme 2,234000000,Lao động tự do,Không có / Chức vụ khác,Không,2229000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1327,Scheme 3,216000000,Bán buôn tự do,Không có / Chức vụ khác,Không,447000,4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1332,Scheme 1,326040000,Bán buôn tự do,Không có / Chức vụ khác,Class 7,1470000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1333,Scheme 1,375188640,Công chức nhà nước,Không có / Chức vụ khác,Class 7,618000,4,Apple,Class 4,Không,Class - Special / 1,Thuê Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1334,Scheme 2,233736000,Khác,Không có / Chức vụ khác,Không,917000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,"Có khoản vay mua nhà, mua ô tô"
1335,Scheme 2,171948000,Khác,Không có / Chức vụ khác,Không,997000,3,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1336,Scheme 2,333612000,Công chức nhà nước,Nhân viên,Class 7,700000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Có khoản vay khác
1337,Scheme 3,120000000,Làm nông,Không có / Chức vụ khác,Class 7,449000,2,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay khác
1339,Scheme 1,284665728,Công chức nhà nước,Nhân viên,Class 7,749000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1340,Scheme 1,330530400,Công chức nhà nước,Không có / Chức vụ khác,Class 7,915000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1342,Scheme 2,138960000,Công nhân nhà máy,Không có / Chức vụ khác,Class 7,721000,2,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1343,Scheme 1,434400000,Công chức nhà nước,Không có / Chức vụ khác,Không,676000,4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay khác
1344,Scheme 3,175746000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Class 6,560000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1345,Scheme 2,267290880,Làm nông,Không có / Chức vụ khác,Không,613000,>4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu hơn 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1346,Scheme 3,206514480,Lao động tự do,Không có / Chức vụ khác,Class 7,107000,2,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1349,Scheme 3,134733360,Công chức nhà nước,Nhân viên,Không,290000,3,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1350,Scheme 2,205101120,Công chức nhà nước,Nhân viên,Class 7,986000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1351,Scheme 3,72000000,Làm nông,Không có / Chức vụ khác,Không,546000,>4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1352,Scheme 3,132000000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Không,591000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1355,Scheme 2,276000000,Khác,Không có / Chức vụ khác,Không,400000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1358,Scheme 2,175200000,Lao động tự do,Không có / Chức vụ khác,Không,927000,3,"Khác (Xiaomi, Realme, ...)",Class 4,Không,Class - Special / 1,Thuê Chia sẻ căn hộ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1363,Scheme 2,176690424,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,1007000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1364,Scheme 2,355200000,Công chức nhà nước,Quản lý cấp trung,Class 6,581000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,Không có bất kỳ khoản vay nào
1365,Scheme 2,324000000,Bán buôn tự do,Không có / Chức vụ khác,Class 7,390000,4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1367,Scheme 2,132000000,Làm nông,Không có / Chức vụ khác,Không,795000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1370,Scheme 3,162960000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Không,294000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1371,Scheme 2,228000000,Lao động tự do,Không có / Chức vụ khác,Không,954000,>4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1373,Scheme 2,349690740,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,486000,4,Samsung / Vivo / OPPO,Class 4,Không,Class - Special / 1,Thuê Nhà tập thể,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1374,Scheme 2,249787200,Lao động tự do,Không có / Chức vụ khác,Không,651000,3,Samsung / Vivo / OPPO,Class 4,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1375,Scheme 3,96000000,Bán buôn tự do,Không có / Chức vụ khác,Không,450000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1377,Scheme 2,304800000,Khác,Nhân viên,Không,710000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1379,Scheme 1,294000000,Kinh doanh có giấy phép,Giám đốc,Class 7,1182000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản vay mua nhà, mua ô tô"
1380,Scheme 2,336600000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,671000,>4,Apple,Class 4,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1382,Scheme 1,310776000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Không,806000,>4,Samsung / Vivo / OPPO,Class 2,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1383,Scheme 3,189696000,Công nhân nhà máy,Nhân viên,Class 7,412000,2,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1384,Scheme 2,245892000,Khác,Không có / Chức vụ khác,Không,211000,3,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1385,Scheme 3,239613600,Khác,Không có / Chức vụ khác,Class 7,579000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1386,Scheme 2,125636400,Công chức nhà nước,Nhân viên,Class 7,795000,2,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay tiêu dùng
1387,Scheme 2,248040000,Khác,Nhân viên,Không,691000,>4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1389,Scheme 2,124800000,Bán buôn tự do,Không có / Chức vụ khác,Class 7,1100000,>4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1392,Scheme 3,201600000,Lao động tự do,Không có / Chức vụ khác,Class 7,425000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1394,Scheme 2,156000000,Lao động tự do,Không có / Chức vụ khác,Không,974000,4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1395,Scheme 2,282000000,Lao động tự do,Không có / Chức vụ khác,Class 5,260000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1396,Scheme 3,180000000,Khác,Không có / Chức vụ khác,Không,182000,>4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu hơn 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1397,Scheme 3,151151280,Công chức nhà nước,Quản lý cấp trung,Class 7,327000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1398,Scheme 2,111186000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,1273000,3,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Sở hữu 1 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
1401,Scheme 3,180000000,Bán buôn tự do,Không có / Chức vụ khác,Không,529000,4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1403,Scheme 3,198000000,Làm nông,Không có / Chức vụ khác,Class 7,310000,>4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu hơn 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1404,Scheme 1,305475600,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Không,1260000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1405,Scheme 3,237874800,Lao động tự do,Không có / Chức vụ khác,Không,638000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1406,Scheme 3,160800000,Khác,Không có / Chức vụ khác,Không,402000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1407,Scheme 2,192000000,Bán buôn tự do,Không có / Chức vụ khác,Class 7,1726000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1408,Scheme 3,96000000,Làm nông,Không có / Chức vụ khác,Class 7,297000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1409,Scheme 3,216000000,Lao động tự do,Không có / Chức vụ khác,Class 7,716000,3,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1410,Scheme 2,287859636,Khác,Nhân viên,Class 7,629000,2,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1416,Scheme 1,333483600,Công nhân nhà máy,Không có / Chức vụ khác,Không,845000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
